,Unnamed: 0,tweets,sentiment
1125,1124,"""@aula_jr: @Jude_Mugabi I'm watching it. 2-0 Madrid leads.""
Supersport ain't showing it :-(",Negative
1126,1125,@monifizzle hahah no boys came for my milkshake :(,Negative
1127,1126,Haven't played Witcher 3 in two months. Exactly! And don't really feel like going back. Wish I'd fallen in love with it. :(,Negative
1128,1127,I wanna watch papertown again :(,Negative
1129,1128,Bale :(,Negative
1130,1129,k dots. :(,Negative
1131,1130,i dont want to come home :(,Negative
1132,1131,@mcbride_alex sad times im gettin ready for a 9 hour shift :(,Negative
1133,1132,I mean i'm drunk in México city. :(,Negative
1134,1133,very tired :(,Negative
1135,1134,@roguefond @solarfIarefic i miss her too where is she :(,Negative
1136,1135,Did you play Bahay Bahayan when you were a kid? If yes what is your... — Yes. Pero magisa ko lang :( #Sadlyf #Bunso http://t.co/On2ijrtaxY,Negative
1137,1136,someone take me to see inside out please :(,Negative
1138,1137,Y can't I sleeeeep  :-(,Negative
1139,1138,babe :( http://t.co/waZjxi7TQa,Negative
1140,1139,@scfcjase  sorry I want to write AstonVilla . :( But Berigaud and Bakar are very good choice for your club.,Negative
1141,1140,@roguefond me too :(,Negative
1142,1141,@crazynovely Not today dear :(,Negative
1143,1142,How sad what happened in Louisiana...:(,Negative
1144,1143,@MissRoosj please do it &lt;3 nobody streams this game for me :(,Negative
1145,1144,I'll so busy with school :((,Negative
1146,1145,"I just watched a video about a girl being ""allergic"" to the sun :( that's depressing",Negative
1147,1146,"They playing Blaine's acoustic version of ""Teenage Dream' excuse me while I cry :(",Negative
1148,1147,@bowserrh got a hernia :( in pain!,Negative
1149,1148,"IDK how many of us are being ""doctored"" with this toxin. when will we have the freedom to go organic :( https://t.co/LGCx3ifqC7",Negative
1150,1149,I got in my feels and Ariel body slapped me literally body slammed me :(,Negative
1151,1150,There were so many bees :(,Negative
1152,1151,@jlawrencly @homemade @sainsburys I'm not staying home :( I'm going out at 3 my timing so maybe when I'm back?,Negative
1153,1152,Unknown Feelings :(,Negative
1154,1153,so hard to not have contacts and you want to talk to people :(,Negative
1155,1154,@KBedders @guardianmusic oh my goodness this made me so sad :( #finddjderek,Negative
1156,1155,That guy smells very uuughhhh. Grabe ka power :(,Negative
1157,1156,Wheres my gf :-(,Negative
1158,1157,She must be very tired :((,Negative
1159,1158,@DefianceGame Poor bastard :(,Negative
1160,1159,James_Yammouni I bet $20 that you will follow ✧｡ Chelny ｡✧ Do NOT disappoint me. :(,Negative
1161,1160,i smell like you :-(,Negative
1162,1161,"@altontowers The Smi.... oh wait... :(

Just kidding, Nemesis still rules!",Negative
1163,1162,"I know :( askies ""@Titus3D: @Nessa_Mbeki hai that's what u said last time""",Negative
1164,1163,"@biobio1993 ohh. :( well, you know where to find me if you change your mind. (but maybe it's not even someone I'm close with so... xD)",Negative
1165,1164,"@feraltwirler 
Doesnt sound appealing   :-(((",Negative
1166,1165,neeeeeeeeeeeeeeeeein! :(,Negative
1167,1166,@harryetlou louis' lil smile im so saaaad :((((,Negative
1168,1167,:( :( :( when pay day doesn't make you any less poor :( :( :(,Negative
1169,1168,Not seeing her for 4 weeks :((,Negative
1170,1169,"Like it was hanging up why havent the creases ""falling out"" of it:(:( so sad",Negative
1171,1170,homed &amp; omg I'm so tanned!!! :-(,Negative
1172,1171,@kbreeezy__ :( and nope haha she flies out of Dallas,Negative
1173,1172,@Emma_Nichols90 supposed to rain on the weekend too :(,Negative
1174,1173,ya i did :-( https://t.co/peQqNxkDj0,Negative
1175,1174,"*walks infront of beato*

* was called "" tim!!! "" 100 times* 

FAMOUS BROTHER PROBS. :((",Negative
1176,1175,We had a minha for like a day :(,Negative
1177,1176,@thefreejinn @Blush_Channel deleicious food followed by sound 8 hrs. sleep for which i never get time :(,Negative
1178,1177,@lawrenceispichu yeah :( and always here! 💕,Negative
1179,1178,at the airport :(( http://t.co/la1iwsZj52,Negative
1180,1179,@court_skinner12 @influenclifford @Arianas_Bliss he blocked her on Twitter :(,Negative
1181,1180,leaving pcb :-(,Negative
1182,1181,"Final ep of GoT, here we go. :(",Negative
1183,1182,"Seen 2 peregrines today 8.40 one had pigeon in its feet so lucky to see them again! flew over tram stop but didn,t hav phone to take pic :-(",Negative
1184,1183,@jeffer_jen @LloydPfc nope but just had another check today and I have a hernia :(,Negative
1185,1184,"guess who's spent half an hr sitting outside her apt building bc she left her keys at work?

I hope someone needs to leave this bldg soon :(",Negative
1186,1185,@camerondallas too hard to get a notice from youu :((,Negative
1187,1186,"@RichelleMead it's being more than enough since you wrote the dark swan series, won't you ever write a fifth book? I'm dying! 3 years now :(",Negative
1188,1187,@theemilygrayxo Mmmmm if i wasn't at work i would babe :( X,Negative
1189,1188,@imNadies I need my avi dude.. :(,Negative
1190,1189,so alone :-( http://t.co/R6kMtPHPF4,Negative
1191,1190,@NICKIMINAJ nicki follow me please :(,Negative
1192,1191,@russophobes :( fucjikg disgusting,Negative
1193,1192,#BuyNotAnApologyOniTunes isn't avalible in Denmark :(... Could someone please gift it to me? im frustrated,Negative
1194,1193,@maddylovve_ @kriseldagarza no she's talking about me lmao :(,Negative
1195,1194,my throat hurts like hell nw :-((,Negative
1196,1195,first day of sch and i miss sharing a class w jeslyn already :-(,Negative
1197,1196,72 and counting.  :( http://t.co/9xWKegCy6W,Negative
1198,1197,@Techverse_in i was rooting :( kuch nahi hua,Negative
1199,1198,Terrible day. I've been bitching at newbies trying to get them to think for themselves &amp; search for help. Only one gave me crap about it. :(,Negative
1200,1199,@byunboobs come back :-(((((,Negative
1201,1200,"I really need a miracle happen today :( 
4th win please..",Negative
1202,1201,@mikecom17 Oh that's not good Linda :( Have you tried clicking on the option to change the pin?,Negative
1203,1202,Craving chicken wings :(,Negative
1204,1203,@phillyc13 :( love you,Negative
1205,1204,@Uber epic fail on the #UberIceCream page wont even load :-(,Negative
1206,1205,@andylimko thank you sa bracelet. Ang ganda!! :((( 💗💗💗,Negative
1207,1206,"@NinaBejar nux hinanap ako! Yes, told ya I have no load :(( uy check fbc grabe my sched anyare",Negative
1208,1207,"Co “@AusiDineo_: I would entertain such tbh ""@ImKhweziN: ""Hey, remember me?"" typa weather :(""”",Negative
1209,1208,Any twitter buddies able to do a 5 minute transparency job? I am shit at photoshop :(,Negative
1210,1209,Still haven't decided how I want my name on my planner :( Please helpppp,Negative
1211,1210,@DJEternalRefuge I WANNA TAKE A SELFIE CAUSE IM WEARIG DRI BUT GOT ALOT OF PEOPLE INSIDE THE BUS :-(,Negative
1212,1211,"@EmperorJepp yeah, they are just the next prey :( poor girls",Negative
1213,1212,I feel so gross. Like sick. And my tummy hurts. :( I wanna go home. — feeling drained,Negative
1214,1213,"@morealtitude #ausfailia haha! I am missing out on snow :( &amp; live footy. But flight gets in day before the game that counts,2nd ye in a row!",Negative
1215,1214,m&amp;m's and kitkat please :((((,Negative
1216,1215,@R_steeez12 really sad I didn't get to see you guys on bday  :(,Negative
1217,1216,@casterogue @KristineMayor :((((( no money 😩😩😩😢,Negative
1218,1217,"""@hallarkd: @haxllaark @hallahup_ @pxleehalla @hallakuma @hallashi guys :( http://t.co/gXI974Xj63""saoloh -_-",Negative
1219,1218,@AlexandraBjelk suger :(,Negative
1220,1219,Olivia can't read oh my god :( #b&amp;s,Negative
1221,1220,@SeaveyDaniel I've been supporting you since the audition of american idol and until now.. ugh you still don't notice me :(,Negative
1222,1221,@JoshTheFiend but I am a virgin. :(,Negative
1223,1222,@Jeyneus I'm used to foot injurys now lol .. My appendix burst a while ago so it's not appendicitis .. They just told me I have a hernia :(,Negative
1224,1223,@gotshinee yeahh :(( but it's so hard esp. they're not doing well on digital charts cries,Negative
1225,1224,@SWlZZ well ... Fack ... looks like I won't be able to touch NHL 15 ever again :(,Negative
1226,1225,Hays :(,Negative
1227,1226,@JamesRussellFFC @Stormzy1 no g i cant afford it :(,Negative
1228,1227,I really miss you :(,Negative
1229,1228,"praying for you , KHAMIS ... :( ... https://t.co/cX9MmWnRA4 #Kadhafi",Negative
1230,1229,I wanna go to my favorite spot &amp; watch the sun rise but that's all the way across town :(,Negative
1231,1230,ugh I reaaly don't know what to do. :( -ja,Negative
1232,1231,@thenomimo Sorry for the delay Naomi :(,Negative
1233,1232,@hannah_arias modern contemporary... thats why :(,Negative
1234,1233,i messed up big time :(,Negative
1235,1234,Looking for fun? KIK : slacke565 #kik #kikmeguys #blonde #kikchat #sexy #mpoints #kiksexting :( http://t.co/LReixn2h5o,Negative
1236,1235,Jahat :(,Negative
1237,1236,@Kimberly_171 my poor baby :(,Negative
1238,1237,"I would entertain such tbh ""@ImKhweziN: ""Hey, remember me?"" typa weather :(""",Negative
1239,1238,"but, i know that i can't :(",Negative
1240,1239,@iamnonexistent oh dear :( that discount though!,Negative
1241,1240,@harIeyyquinn i cant now bc im going thorpe park 5 days after my bday :(( but now idk what to do instead,Negative
1242,1241,: ( the goats got scared of me,Negative
1243,1242,@_payneourdaddy I miss them :(,Negative
1244,1243,@FluffyBearsPS3 u never call :(,Negative
1245,1244,@neon27164907 i left :(,Negative
1246,1245,@EmmaLK Yeah I guessed as much. :( Hope they decide to play nicely for you.,Negative
1247,1246,"esnho: Why the ""NODE15 - Advanced DirectX11 Shading Workshop P2"" is uploaded and removed? :(",Negative
1248,1247,Blackberry is such a shitty mobile :( #PovertyYouAreEvil,Negative
1249,1248,Help God :(,Negative
1250,1249,i think I'm getting sick :(,Negative
1251,1250,Really struggling painting with my finger :(,Negative
1252,1251,Math test result :((,Negative
1253,1252,"I love you, how but you? @Taecyeon2pm8 did you feel the same? Emm I think not :(",Negative
1254,1253,Ouch. That hurt :(,Negative
1255,1254,"@Red_Doom @Twymaan you lied to me :(
You said you could t drink :(",Negative
1256,1255,@Phonemast Ah must have missed that. Still no sign of any data network in #Elgin yet though :-(,Negative
1257,1256,HAY WAITING GAME AGAIN... WAITING FOR MY VAVA :( I'M HUNGRY NA!! @ebymcpgl,Negative
1258,1257,@tinfinities oh no she isn't :(((( but yes makati!!,Negative
1259,1258,One day :( 💛 https://t.co/QtJBLWWLhy,Negative
1260,1259,@satabengdagat omg same baon ko for a week was soup and i would soak bread until it was mush?? :(((,Negative
1261,1260,I'm missing the game :( they'd better show it later,Negative
1262,1261,"I miss Matt and he's coming home 14 days before I do, so I don't know if he's going to be there when I get back :((",Negative
1263,1262,Raining again :(,Negative
1264,1263,Is it September yet? I need OUAT back :((,Negative
1265,1264,oh well won't be going the beach :( horrible blinkin weather,Negative
1266,1265,@ianrobo1 Other than players that is :(,Negative
1267,1266,@moontwink one of the best couples :(,Negative
1268,1267,@StreetFighter Still not working :(,Negative
1269,1268,@RealMichelleW unblock me on Instagram :(,Negative
1270,1269,headack badly tension eritation :(,Negative
1271,1270,@endohope thanks for your answer! I am feeling so frustrated :( I will try to change my perspective,Negative
1272,1271,I'm using all my time just to chat with u but u don't seem like u want to chat with me :(,Negative
1273,1272,"@harryetlou harry: ""so we don't forget any of our songs to add to the wedding playlist :(""
*louis endlessly blushing n batting his eyes*",Negative
1274,1273,@prattmouserat poor kiddo :(,Negative
1275,1274,My Rumbelle feels are just too overwhelming... :((,Negative
1276,1275,Can't believe I still saw a lot of trash thrown irresponsibly during the Pakighinabi session. :(,Negative
1277,1276,why not pinkfinite huhu :( #더쇼 #에이핑크 @SBS_MTV,Negative
1278,1277,@LBHCRM hi beb :  ( i have a really bad migraine. sorry i wasn't on a lot today but i'm in a lot of pain : ( i'm gonna rest more. i love you,Negative
1279,1278,so I was driving home rn and I almost ran over a coyote :( shit scared the fuck outta me.,Negative
1280,1279,"@ellierowexo in this weather, are you mad? &amp; work :( 😒😒",Negative
1281,1280,Headache :(,Negative
1282,1281,oh my head #인피니트 save me :(((((((((((,Negative
1283,1282,my precious baby baechu :-((((((,Negative
1284,1283,Emotionally tired :(((,Negative
1285,1284,"@kitteninlaces aww, baby :(",Negative
1286,1285,I never see you @JackJackJohnson @jackgilinsky :( #CalibraskaEP,Negative
1287,1286,@TotTeaOnah what r u talking about I still am :(,Negative
1288,1287,@CyrilleeJeeff i feel yah :(,Negative
1289,1288,@KEEMSTARx yo dude. Fancy helping a fan out? I wanna grow a yt channel but can't purchase an Elgato :(,Negative
1290,1289,no one wants to go to ant man with me :(,Negative
1291,1290,"Expect the UNEXPECT ... :(

#BESTFriend",Negative
1292,1291,@Saurabh_tri I'm okay.. Mom was doing well all this while but day before yesterday she fainted due to low bp and now she is having fever :(,Negative
1293,1292,"@mxszwxrx ""all along it was a fever, "" :(",Negative
1294,1293,So apparently it's no shower friday at the subway and no one was kind enough to tell me. Not cool guys! :(,Negative
1295,1294,"Please keep him in your prayers. He's very fragile. I can't even cry, I feel like I've done too much of that this week already. :(",Negative
1296,1295,"@pagodane @HakubiRedwinter I know, right? sure, they will leave a huge gap in comic plots :(",Negative
1297,1296,last summer vacation with my family im emotional :(,Negative
1298,1297,@DestinyNews_net Bungie not nice to us folk in the rest of the world. :(,Negative
1299,1298,Well I broke another Raspberry Pi :(,Negative
1300,1299,New shoes please :(,Negative
1301,1300,@dumplinghoya I've been wanting to change it to only woohyun one but sunggyu makes me feel guilty :(,Negative
1302,1301,monica just went to davao. :( luckyyyy,Negative
1303,1302,Almost is not enough. Confidence is not enough. I'm not enough. Good night. :(,Negative
1304,1303,@Jae0409 cuz I thought we could ask team snapchat to make live for the concert since its last concert for EUNHAE :(,Negative
1305,1304,Crap!! I misplaced my phone. :(,Negative
1306,1305,i miss you too den :(((  https://t.co/sIvKwcomiZ,Negative
